host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_day,apartment,apt,bed,bedroom,br,central,city,condo,cosy,cozy,mins,mrt,near,orchard,private,room,spacious,studio
1584407,171,0.00883461005206345,1.9388901963706149,1,165.0,-0.5474528503413456,1.6475491950660164,0.7562737205850019,-0.6251827464117303,-0.33788047409156535,2019.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4030859,101,2.2984014359784437,-0.06156595583918769,1,51.0,1.7293614980786185,1.5377693043452474,0.5853610077879091,-0.6842753461250183,-0.2542881500762473,2019.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542874921839078,0.43987965965683257,0.0,0.6151534463789355,0.0,0.0,0.0,0.0
2413412,477,-1.2447731422209687,-0.3537898439691626,1,44.0,1.7293614980786185,-0.017569576159809485,-0.5470544028633856,0.9555442959187234,1.0413928721611827,2019.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4125828,266,-1.2283582977440672,-2.60056039368765,1,128.0,-0.14638679558633796,-1.1323106673335688,-1.180402762279402,-0.6842753461250183,1.0413928721611827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741873,210,-0.042841752190036206,-1.1362472493436246,2,394.0,-1.2365243749129518,-0.38375557565732954,-0.6659640396154524,-0.6842753461250183,-1.5012069833047417,2014.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6073557581201497,0.0,0.0,0.0,0.0,0.0,0.5754260539556652,0.0,0.0,0.5477260624685575,0.0
1439258,469,-0.8836465637291233,-1.7366635440800022,1,40.0,1.4065052830266762,1.0082565115311488,0.023158850583989955,-0.22630769834703637,0.8045479541177815,2019.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512114120570719,0.0,0.0,0.0,0.0,0.0,0.46023831935036474,0.5851062423789621,0.0,0.428451283161577,0.0,0.0
1584407,171,0.10124410488499064,2.124125010704552,2,300.0,-0.5474528503413456,1.4469097678975338,0.4420086805166286,-0.6251827464117303,0.038284983977365926,2018.0,2.0,9.0,0.7204942382931151,0.0,0.0,0.6934609236189333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584407,171,0.01795396809477898,1.9516650111523244,1,150.0,-0.5474528503413456,1.6475491950660164,0.7632444377488857,-0.6251827464117303,-0.29608431208390634,2019.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3951127,210,-0.31824636508028814,-0.9146840554748212,2,200.0,1.6317403097719332,0.8255826275846312,-0.1241898881819036,-0.6547290462683744,0.825446035121611,2018.0,2.0,12.0,0.7568946268720623,0.0,0.0,0.0,0.6535369337781927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360831,469,-1.6302180088267402,-1.0851479902173538,1,150.0,-1.2365243749129518,-0.017569576159809485,-0.3466742527998734,-0.6842753461250183,-0.05227336703922864,2019.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4659563,1043,0.6046326688433062,0.25221543223424836,1,100.0,1.7293614980786185,-1.1323106673335688,-1.180402762279402,-0.6842753461250183,1.0413928721611827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2413412,477,-1.259364115089327,-0.3254457236725104,1,65.0,1.7293614980786185,0.21464605866954894,-0.4006594678832052,0.9555442959187234,-1.5012069833047417,2018.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4710327,537,0.5784905091208371,-0.4064859549430762,2,243.0,0.31834497365587117,1.0433226936154096,0.06399646141080546,-0.6842753461250183,-0.5050651221222014,2016.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413412,994,0.7067694789218146,1.2282911241429144,1,35.0,1.1802632312001695,0.6089909531272644,-0.0211956717154405,0.9555442959187234,0.9995967101535236,2019.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298850155764762,0.5579344593423422,0.0,0.0,0.0,0.0,0.0,0.0
3951127,428,-1.7226275036596674,-0.24161100166814428,2,219.0,1.6317403097719332,0.6089909531272644,-0.22042616154036393,-0.6547290462683744,0.9369024671420351,2018.0,2.0,10.0,0.0,0.7712898163638122,0.0,0.0,0.6364841075576649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413412,477,-1.1377726745196832,-0.3553866958168053,1,60.0,1.3792597351137263,0.6089909531272644,0.0014670666623078248,0.9555442959187234,0.8184800081203345,2017.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4723385,537,1.8065640588742389,-0.7302476670649888,1,69.0,-0.5474528503413456,1.6475491950660164,1.6236559915486657,-0.6695021961966963,-1.5012069833047417,2019.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.6279655420493526,0.0,0.0,0.0,0.6355559430480231,0.0,0.0,0.0,0.0,0.0,0.44914131546207214,0.0,0.0
5643415,362,-0.6161453944759095,-0.503893917653257,2,140.0,-0.5474528503413456,1.6475491950660164,1.356026187741843,-0.6842753461250183,0.10097922698885448,2019.0,8.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413412,1043,0.46966616981100845,0.3380462190483098,1,49.0,1.1802632312001695,-0.017569576159809485,-0.3466742527998734,0.9555442959187234,1.0065627371548,2016.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6448029,1043,-0.4404457628527707,0.8713947361814214,1,81.0,1.7293614980786185,1.0433226936154096,0.043974914330629715,-0.6842753461250183,-1.5012069833047417,2015.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644590758788856,0.0,0.0,0.0,0.0,0.0,0.6183855814495632,0.4495575895692259,0.0,0.0
6473817,175,-1.0058459615016195,-0.2615716497639627,2,231.0,1.7293614980786185,1.3417688399566974,0.37538964837901423,-0.6695021961966963,-0.6722497701528376,2018.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322402,171,-0.28663259053217616,1.4298936699153322,2,190.0,0.7702209270439959,1.355465188939433,0.36361763515278217,-0.6842753461250183,0.4283824960488502,2019.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6609641,210,0.8089062890003096,-0.9833486849262972,2,319.0,0.5888366868712226,1.4920197173538001,0.5853610077879091,-0.41835864741522233,0.797581927116505,2019.0,6.0,4.0,0.0,0.6516769243007681,0.0,0.0,0.5377771063216638,0.0,0.0,0.0,0.0,0.0,0.0,0.5348952890521557,0.0,0.0,0.0,0.0,0.0,0.0
6609641,210,0.6933944204591472,-0.9921313700886162,2,149.0,0.5888366868712226,1.355465188939433,0.39832933361466216,-0.41835864741522233,-1.5012069833047417,2019.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6609641,210,0.6958262492705426,-0.9562022035152354,2,240.0,0.5888366868712226,1.355465188939433,0.3869574150176286,-0.41835864741522233,0.8672421971292701,2019.0,7.0,21.0,0.0,0.6516769243007681,0.0,0.0,0.5377771063216638,0.0,0.0,0.0,0.0,0.0,0.0,0.5348952890521557,0.0,0.0,0.0,0.0,0.0,0.0
3589987,171,0.3875919474265012,2.0846029274738336,1,137.0,0.4687696485937244,0.879358123416677,-0.04494218073922664,-0.6695021961966963,-1.5012069833047417,2019.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413412,477,-1.1414204177367695,-0.3002953070711439,1,58.0,1.7293614980786185,0.3804797691659172,-0.1241898881819036,0.9555442959187234,0.741853711106293,2016.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413412,1043,0.5170868316331697,0.2039106638412105,1,56.0,1.1802632312001695,-0.38375557565732954,-0.4651327334962968,0.9555442959187234,0.811513981119058,2016.0,10.0,22.0,0.7509135408576066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6604005255575524,0.0,0.0
2413412,477,-1.1888410795589306,-0.295105538566163,1,65.0,1.7293614980786185,0.21464605866954894,-0.15396256558729612,0.9555442959187234,0.9786986291496941,2017.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6954638,266,-0.7061230604974414,-3.258862567902922,1,60.0,0.31834497365587117,0.6930136764266076,-0.15396256558729612,-0.5660901466984424,-1.5012069833047417,2018.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6954638,266,-0.698827574063269,-3.2680444660272934,0,50.0,0.31834497365587117,0.9270265449295189,0.2023444146419222,-0.5660901466984424,0.8881402781330996,2018.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7080517,994,0.6982580780819378,1.5360843177878318,2,129.0,1.4065052830266762,1.6475491950660164,0.9327483019305822,-0.5365438468417983,0.922970413139482,2019.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.579980180687768,0.0,0.0,0.0,0.0,0.4738398176646092,0.0,0.6626453178020304,0.0,0.0,0.0,0.0
2413412,477,-1.1736421494877336,-0.3054850755761247,1,60.0,1.7293614980786185,0.21464605866954894,-0.4006594678832052,0.9555442959187234,1.0135287641560766,2016.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7707838,362,-0.7000434884689599,-0.5985073896296373,2,394.0,0.12255697624341656,0.6089909531272644,-0.22042616154036393,-0.6842753461250183,-1.5012069833047417,2015.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4153568,101,1.6339042132653474,-0.3430110939971483,1,44.0,1.7293614980786185,1.355465188939433,0.37538964837901423,-0.6842753461250183,-0.9717889312077274,2019.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319308245403133,0.0,0.0,0.681378946026172,0.0,0.0
7945059,210,0.24654587636570838,-1.2304615083579524,1,104.0,0.31834497365587117,1.5579520312156891,0.7277879540698037,-0.6842753461250183,-0.9857209852102803,2019.0,8.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413412,1043,0.25019361958279457,0.4921424223517948,1,40.0,1.1802632312001695,0.7641779665887772,-0.06990763588154016,0.9555442959187234,0.9995967101535236,2016.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8107070,1043,0.2927506237821787,0.30970209875165766,1,76.0,0.31834497365587117,1.2439918489536583,0.473052601168019,-0.6842753461250183,-1.0344831742192158,2019.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8270362,537,1.21380578609723,-0.04759350217188788,1,35.0,1.7293614980786185,-1.1323106673335688,-1.180402762279402,-0.6842753461250183,1.0413928721611827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8408341,1043,0.45933089736258853,0.9053278379451069,2,131.0,1.0463237047464902,-1.1323106673335688,-1.180402762279402,-0.6842753461250183,1.0413928721611827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8527085,136,-0.013051849250480816,-0.6923224356819127,2,300.0,-0.5474528503413456,0.8255826275846312,0.06399646141080546,-0.1376687987771044,0.9299364401407586,2019.0,7.0,31.0,0.0,0.0,0.0,0.0,0.5048127680556226,0.0,0.0,0.0,0.0,0.0,0.0,0.5021075986913085,0.0,0.7021766362849651,0.0,0.0,0.0,0.0
8580110,469,-1.1815455931247583,-0.9318502128374065,1,60.0,1.7293614980786185,-1.1323106673335688,-1.180402762279402,-0.6842753461250183,1.0413928721611827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6962531036192595,0.0,0.7177963608855571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413412,477,-1.2368696985839442,-0.30748114038582003,1,67.0,1.7293614980786185,0.21464605866954894,0.023158850583989955,0.9555442959187234,0.9786986291496941,2019.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584407,171,0.03193698376028512,2.03310445538551,1,165.0,-0.5474528503413456,1.3274329693978666,0.36361763515278217,-0.6251827464117303,0.05221703797991894,2019.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8740203,537,2.1610031081347505,-1.1150889623616487,1,89.0,-0.5474528503413456,1.6475491950660164,0.9270189819923066,-0.6695021961966963,0.881174251131823,2019.0,8.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8773916,536,-0.042841752190036206,0.27976112660736274,1,90.0,-1.2365243749129518,-0.017569576159809485,-0.22042616154036393,-0.5956364465550863,0.121877307992684,2018.0,1.0,2.0,0.0,0.0,0.8156822384121759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5785002039229564,0.0,0.0
8783465,537,1.2320445021826745,-0.09070850205994486,1,131.0,-1.2365243749129518,-0.38375557565732954,0.867614680749601,-0.6695021961966963,-1.5012069833047417,2019.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8881470,477,-1.177897849907672,-0.3110740570431581,0,50.0,-1.2365243749129518,1.6475491950660164,1.30641328621063,-0.6251827464117303,0.5955671440794863,2019.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8881470,477,-1.1651307486478568,-0.25518424237339155,0,300.0,-1.2365243749129518,-0.017569576159809485,-0.4006594678832052,-0.6251827464117303,0.4144504420462972,2018.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8088464319927992,0.5880199396725576,0.0,0.0
8881470,477,-1.1523636473880416,-0.30827956630935777,0,50.0,-1.2365243749129518,1.6475491950660164,0.9935074385258252,-0.6251827464117303,0.5746690630756568,2019.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8948251,477,-1.0982554563345466,-0.35977803839768113,1,58.0,1.7293614980786185,-1.1323106673335688,-1.180402762279402,0.5271229479973856,0.9717326021484176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9046411,137,-0.307303135429016,-0.14021090933857297,2,194.0,1.0463237047464902,0.9270265449295189,0.043974914330629715,-0.6842753461250183,0.5955671440794863,2018.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413412,477,-1.1572273050108322,-0.3521929921215198,1,56.0,1.1802632312001695,0.21464605866954894,-0.22042616154036393,0.9555442959187234,0.9786986291496941,2019.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9164793,477,-1.2368696985839442,-0.22644090911468692,1,394.0,-1.2365243749129518,0.21464605866954894,-0.0211956717154405,-0.6251827464117303,-1.5012069833047417,2018.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.6350667028825109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247993323155697,0.4542202959225347,0.0,0.0
11390076,134,0.16021595356126273,-0.4412174826308668,1,85.0,-0.14638679558633796,0.9270265449295189,0.36361763515278217,-0.43313179734354434,0.825446035121611,2019.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068168575866874,0.0,0.5908016234862115,0.0,0.0
9419577,266,0.1863581132837319,-2.018507895199448,1,40.0,1.7293614980786185,-1.1323106673335688,-1.180402762279402,-0.6842753461250183,-0.8881966071924092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8088464319927992,0.5880199396725576,0.0,0.0
9457143,1043,0.9402250448155347,0.25620756185363897,1,35.0,1.7293614980786185,-0.38375557565732954,-0.5470544028633856,-0.6842753461250183,1.0344268451599061,2014.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6986595430555936,0.0,0.0,0.0,0.7154542912704829,0.0,0.0
9461671,994,0.6520533306654676,1.4043440403524803,2,169.0,-0.14638679558633796,1.1814018329885858,0.21751318925715468,-0.6842753461250183,0.811513981119058,2019.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6609641,210,0.8386961919398784,-1.008898314489149,2,160.0,0.5888366868712226,1.2800092159118988,0.31429734098308904,-0.41835864741522233,1.0413928721611827,2019.0,8.0,5.0,0.0,0.6958405360015361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7181963160982484
1305358,477,-1.3207677925769945,-0.4991033621103286,1,50.0,0.4687696485937244,0.6089909531272644,-0.18589906040782375,-0.6842753461250183,-1.1250415252358104,2017.0,10.0,20.0,0.0,0.0,0.0,0.6163756140038006,0.0,0.7874522858316165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9817303,175,-0.8477770887610865,-0.1865196129219155,2,219.0,-0.14638679558633796,0.9270265449295189,0.5497964418889871,-0.6695021961966963,0.6652274140922514,2018.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413412,994,0.7152808797616915,1.260627374058957,1,40.0,1.1802632312001695,-0.38375557565732954,-0.4651327334962968,0.9555442959187234,0.9578005481458646,2017.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10260359,362,-0.386945529002128,-0.3338291958727768,1,221.0,1.7293614980786185,-1.1323106673335688,-1.180402762279402,-0.6842753461250183,-1.5012069833047417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350667028825109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247993323155697,0.4542202959225347,0.0,0.0
10307677,101,2.0716333993160574,1.257034457401619,2,140.0,0.31834497365587117,-0.017569576159809485,-0.3466742527998734,-0.6695021961966963,-1.5012069833047417,2016.0,12.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6099546,428,-1.8223324849267806,-0.2975008163373435,2,240.0,0.31834497365587117,0.7641779665887772,-0.09625613012448003,-0.6842753461250183,-1.5012069833047417,2015.0,8.0,23.0,0.6193436254552556,0.0,0.0,0.0,0.0,0.0,0.0,0.7851200377062989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9900768,537,1.21380578609723,-0.014458826332307419,1,360.0,1.4065052830266762,-0.017569576159809485,-0.4651327334962968,-0.6547290462683744,-0.29608431208390634,2014.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.8133691115518635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5817479594921947,0.0,0.0
